,GiftId,trip_id
57274,57275,174
57299,57300,174
57329,57330,174
57453,57454,174
57530,57531,174
57533,57534,174
57605,57606,174
57632,57633,174
57755,57756,174
57807,57808,174
57899,57900,174
57971,57972,174
58003,58004,174
58103,58104,174
58107,58108,174
58133,58134,174
58245,58246,174
58277,58278,174
58342,58343,174
58473,58474,174
58606,58607,174
58661,58662,174
58764,58765,174
58794,58795,174
58828,58829,174
58878,58879,174
58946,58947,174
59026,59027,174
59407,59408,175
60334,60335,175
60157,60158,175
60716,60717,175
60408,60409,175
60505,60506,175
59305,59306,175
59540,59541,175
60342,60343,175
59885,59886,175
59679,59680,175
60093,60094,175
60096,60097,175
59436,59437,175
60327,60328,175
60025,60026,175
60741,60742,175
59616,59617,175
59896,59897,175
59031,59032,175
59152,59153,175
59635,59636,175
59967,59968,175
59187,59188,175
59551,59552,175
60125,60126,175
59877,59878,175
60400,60401,175
60877,60878,175
59104,59105,175
59158,59159,175
59831,59832,175
59060,59061,175
60896,60897,175
59262,59263,175
60553,60554,175
59868,59869,175
60339,60340,175
59669,59670,175
60822,60823,175
60494,60495,175
59138,59139,175
60626,60627,175
60899,60900,175
59857,59858,175
60860,60861,175
59070,59071,175
59124,59125,175
59179,59180,175
59292,59293,175
59308,59309,175
59313,59314,175
59337,59338,175
59405,59406,175
59489,59490,175
59507,59508,175
59537,59538,175
59594,59595,175
59732,59733,175
59799,59800,175
59813,59814,175
59928,59929,175
59937,59938,175
59942,59943,175
59978,59979,175
60079,60080,175
60238,60239,175
60239,60240,175
60372,60373,175
60377,60378,175
60465,60466,175
60518,60519,175
60572,60573,175
60573,60574,175
60648,60649,175
60673,60674,175
60690,60691,175
60717,60718,175
60817,60818,175
60934,60935,175
61319,61320,176
62426,62427,176
61265,61266,176
61209,61210,176
61626,61627,176
61148,61149,176
61386,61387,176
61812,61813,176
62356,62357,176
61928,61929,176
62568,62569,176
61815,61816,176
62614,62615,176
61165,61166,176
61488,61489,176
62458,62459,176
61415,61416,176
61162,61163,176
62220,62221,176
61194,61195,176
61736,61737,176
61218,61219,176
61216,61217,176
61161,61162,176
61668,61669,176
61020,61021,176
61281,61282,176
62493,62494,176
61029,61030,176
62175,62176,176
61251,61252,176
62322,62323,176
62499,62500,176
62420,62421,176
61834,61835,176
62616,62617,176
61079,61080,176
61885,61886,176
61387,61388,176
61612,61613,176
61599,61600,176
62301,62302,176
61372,61373,176
61337,61338,176
61884,61885,176
61084,61085,176
61129,61130,176
61207,61208,176
61210,61211,176
61239,61240,176
61304,61305,176
61367,61368,176
61453,61454,176
61474,61475,176
61497,61498,176
61548,61549,176
61731,61732,176
61767,61768,176
61890,61891,176
61932,61933,176
61959,61960,176
62004,62005,176
62066,62067,176
62094,62095,176
62103,62104,176
62143,62144,176
62164,62165,176
62281,62282,176
62444,62445,176
62465,62466,176
62482,62483,176
62574,62575,176
62619,62620,176
62645,62646,177
64196,64197,177
64330,64331,177
64212,64213,177
63894,63895,177
63152,63153,177
62977,62978,177
64501,64502,177
63906,63907,177
63024,63025,177
63469,63470,177
64210,64211,177
64082,64083,177
63830,63831,177
63825,63826,177
63305,63306,177
62747,62748,177
64042,64043,177
64259,64260,177
62825,62826,177
63097,63098,177
63133,63134,177
62893,62894,177
63378,63379,177
64215,64216,177
63799,63800,177
63368,63369,177
63274,63275,177
63100,63101,177
64071,64072,177
64482,64483,177
63219,63220,177
63590,63591,177
63957,63958,177
62863,62864,177
63307,63308,177
63827,63828,177
64444,64445,177
62877,62878,177
64448,64449,177
62923,62924,177
64310,64311,177
64233,64234,177
63867,63868,177
63837,63838,177
63644,63645,177
63554,63555,177
63930,63931,177
63733,63734,177
64014,64015,177
62811,62812,177
63769,63770,177
62663,62664,177
62748,62749,177
62782,62783,177
62901,62902,177
62973,62974,177
62983,62984,177
62992,62993,177
63187,63188,177
63271,63272,177
63293,63294,177
63403,63404,177
63730,63731,177
63735,63736,177
63834,63835,177
63925,63926,177
64007,64008,177
64244,64245,177
64286,64287,177
64289,64290,177
64336,64337,177
64359,64360,177
64450,64451,177
64452,64453,177
64540,64541,177
64593,64594,177
64598,64599,177
64605,64606,177
64643,64644,177
64886,64887,178
65415,65416,178
65836,65837,178
65965,65966,178
66090,66091,178
65417,65418,178
65726,65727,178
65748,65749,178
66047,66048,178
64986,64987,178
65175,65176,178
65400,65401,178
66185,66186,178
65211,65212,178
65303,65304,178
65751,65752,178
65501,65502,178
65336,65337,178
66023,66024,178
66045,66046,178
65735,65736,178
65429,65430,178
65619,65620,178
65394,65395,178
64833,64834,178
64646,64647,178
64713,64714,178
65874,65875,178
64652,64653,178
65993,65994,178
66072,66073,178
64928,64929,178
66118,66119,178
66155,66156,178
64840,64841,178
64882,64883,178
66196,66197,178
65380,65381,178
66091,66092,178
65058,65059,178
65192,65193,178
65623,65624,178
66110,66111,178
65995,65996,178
64755,64756,178
64769,64770,178
64854,64855,178
64927,64928,178
64972,64973,178
64980,64981,178
64992,64993,178
65029,65030,178
65051,65052,178
65110,65111,178
65134,65135,178
65208,65209,178
65387,65388,178
65468,65469,178
65530,65531,178
65552,65553,178
65559,65560,178
65564,65565,178
65611,65612,178
65830,65831,178
65841,65842,178
65892,65893,178
65998,65999,178
66088,66089,178
66137,66138,178
66138,66139,178
66184,66185,178
66203,66204,178
66625,66626,179
66676,66677,179
67865,67866,179
67582,67583,179
67483,67484,179
66344,66345,179
66414,66415,179
67014,67015,179
66866,66867,179
67150,67151,179
67945,67946,179
67432,67433,179
66246,66247,179
66445,66446,179
66326,66327,179
66832,66833,179
67278,67279,179
67009,67010,179
66699,66700,179
67305,67306,179
67516,67517,179
66386,66387,179
66730,66731,179
67889,67890,179
67738,67739,179
67877,67878,179
67162,67163,179
67771,67772,179
66779,66780,179
67894,67895,179
67187,67188,179
67769,67770,179
67898,67899,179
67245,67246,179
67209,67210,179
66716,66717,179
67266,67267,179
67145,67146,179
66275,66276,179
67709,67710,179
67879,67880,179
67623,67624,179
67331,67332,179
67120,67121,179
66319,66320,179
66327,66328,179
66404,66405,179
66430,66431,179
66497,66498,179
66581,66582,179
66629,66630,179
66651,66652,179
66799,66800,179
66856,66857,179
66912,66913,179
67057,67058,179
67140,67141,179
67173,67174,179
67195,67196,179
67277,67278,179
67354,67355,179
67366,67367,179
67470,67471,179
67531,67532,179
67652,67653,179
67705,67706,179
67831,67832,179
67935,67936,179
69192,69193,180
69313,69314,180
69307,69308,180
69147,69148,180
68735,68736,180
68675,68676,180
68967,68968,180
69195,69196,180
68333,68334,180
68877,68878,180
67987,67988,180
68828,68829,180
68648,68649,180
67959,67960,180
69263,69264,180
68137,68138,180
69197,69198,180
68304,68305,180
68503,68504,180
68750,68751,180
69234,69235,180
68685,68686,180
68642,68643,180
68781,68782,180
69019,69020,180
68785,68786,180
68103,68104,180
68145,68146,180
68337,68338,180
69291,69292,180
68256,68257,180
68873,68874,180
69054,69055,180
69243,69244,180
69086,69087,180
69161,69162,180
69442,69443,180
68696,68697,180
69219,69220,180
69392,69393,180
69005,69006,180
68762,68763,180
68551,68552,180
69214,69215,180
68589,68590,180
68004,68005,180
68055,68056,180
68106,68107,180
68111,68112,180
68140,68141,180
68211,68212,180
68281,68282,180
68327,68328,180
68354,68355,180
68402,68403,180
68427,68428,180
68596,68597,180
68660,68661,180
68754,68755,180
68773,68774,180
68797,68798,180
68802,68803,180
68805,68806,180
68870,68871,180
69455,69456,180
69736,69737,181
70016,70017,181
69695,69696,181
70564,70565,181
70329,70330,181
70102,70103,181
69527,69528,181
70055,70056,181
70262,70263,181
70312,70313,181
70360,70361,181
69877,69878,181
69556,69557,181
70281,70282,181
70607,70608,181
70291,70292,181
70010,70011,181
69755,69756,181
69808,69809,181
69635,69636,181
69468,69469,181
70548,70549,181
69568,69569,181
70268,70269,181
69867,69868,181
70178,70179,181
69479,69480,181
70053,70054,181
70387,70388,181
69871,69872,181
70636,70637,181
70046,70047,181
70107,70108,181
70089,70090,181
70325,70326,181
69995,69996,181
69804,69805,181
70449,70450,181
69581,69582,181
69625,69626,181
69653,69654,181
69682,69683,181
69758,69759,181
69765,69766,181
69768,69769,181
69783,69784,181
70082,70083,181
70196,70197,181
70209,70210,181
70320,70321,181
70428,70429,181
70461,70462,181
70527,70528,181
70595,70596,181
70649,70650,181
70787,70788,182
71566,71567,182
71615,71616,182
71299,71300,182
71673,71674,182
70671,70672,182
72065,72066,182
70887,70888,182
72082,72083,182
70723,70724,182
71358,71359,182
70759,70760,182
72055,72056,182
70794,70795,182
71082,71083,182
71023,71024,182
71676,71677,182
71122,71123,182
71421,71422,182
70824,70825,182
71946,71947,182
71787,71788,182
70947,70948,182
71214,71215,182
70731,70732,182
71204,71205,182
71580,71581,182
70891,70892,182
71052,71053,182
70995,70996,182
71216,71217,182
71981,71982,182
71093,71094,182
70926,70927,182
71289,71290,182
71683,71684,182
71551,71552,182
71015,71016,182
70732,70733,182
70878,70879,182
71797,71798,182
70696,70697,182
71479,71480,182
70883,70884,182
71534,71535,182
71878,71879,182
70866,70867,182
70789,70790,182
70790,70791,182
70797,70798,182
70893,70894,182
70911,70912,182
71056,71057,182
71114,71115,182
71139,71140,182
71279,71280,182
71332,71333,182
71378,71379,182
71426,71427,182
71444,71445,182
71496,71497,182
71545,71546,182
71571,71572,182
71645,71646,182
71719,71720,182
71741,71742,182
71765,71766,182
71769,71770,182
71825,71826,182
72102,72103,182
72143,72144,183
72225,72226,183
72336,72337,183
72270,72271,183
72795,72796,183
73455,73456,183
72541,72542,183
72687,72688,183
72616,72617,183
72123,72124,183
72742,72743,183
73448,73449,183
72599,72600,183
72310,72311,183
73364,73365,183
73519,73520,183
72989,72990,183
73552,73553,183
72321,72322,183
72374,72375,183
72524,72525,183
72604,72605,183
72936,72937,183
73150,73151,183
73428,73429,183
72400,72401,183
72619,72620,183
72337,72338,183
72238,72239,183
72163,72164,183
73478,73479,183
72842,72843,183
72728,72729,183
72490,72491,183
72523,72524,183
73279,73280,183
72584,72585,183
73093,73094,183
72266,72267,183
73106,73107,183
72215,72216,183
72320,72321,183
72355,72356,183
72633,72634,183
72677,72678,183
72695,72696,183
72826,72827,183
72917,72918,183
72933,72934,183
72956,72957,183
72971,72972,183
73062,73063,183
73102,73103,183
73126,73127,183
73209,73210,183
73303,73304,183
73314,73315,183
74353,74354,184
73836,73837,184
74343,74344,184
73570,73571,184
73712,73713,184
74439,74440,184
73839,73840,184
74814,74815,184
74193,74194,184
74727,74728,184
74164,74165,184
74139,74140,184
75150,75151,184
74767,74768,184
73670,73671,184
74224,74225,184
74272,74273,184
74864,74865,184
74538,74539,184
74745,74746,184
75009,75010,184
75042,75043,184
74768,74769,184
74109,74110,184
73809,73810,184
74942,74943,184
74406,74407,184
74531,74532,184
75093,75094,184
74389,74390,184
75148,75149,184
73921,73922,184
74264,74265,184
74374,74375,184
74925,74926,184
73954,73955,184
73579,73580,184
74579,74580,184
75056,75057,184
73914,73915,184
74918,74919,184
74576,74577,184
74825,74826,184
74116,74117,184
74847,74848,184
73731,73732,184
73613,73614,184
73715,73716,184
74346,74347,184
75085,75086,184
74352,74353,184
74885,74886,184
74502,74503,184
73582,73583,184
73589,73590,184
73693,73694,184
73751,73752,184
73976,73977,184
73985,73986,184
74018,74019,184
74034,74035,184
74105,74106,184
74158,74159,184
74186,74187,184
74188,74189,184
74194,74195,184
74233,74234,184
74290,74291,184
74312,74313,184
74443,74444,184
74483,74484,184
74498,74499,184
74515,74516,184
74545,74546,184
74590,74591,184
74640,74641,184
74644,74645,184
75026,75027,184
75063,75064,184
75065,75066,184
75112,75113,184
75421,75422,185
76735,76736,185
75429,75430,185
75170,75171,185
76418,76419,185
76241,76242,185
75161,75162,185
75791,75792,185
76751,76752,185
75158,75159,185
75464,75465,185
76213,76214,185
75779,75780,185
76714,76715,185
76379,76380,185
76234,76235,185
76242,76243,185
75782,75783,185
75426,75427,185
76407,76408,185
76464,76465,185
75936,75937,185
76609,76610,185
76056,76057,185
75369,75370,185
76590,76591,185
76205,76206,185
76116,76117,185
75450,75451,185
75745,75746,185
76425,76426,185
75616,75617,185
75243,75244,185
76473,76474,185
75496,75497,185
76376,76377,185
75231,75232,185
76719,76720,185
76157,76158,185
75796,75797,185
76078,76079,185
76640,76641,185
75246,75247,185
75595,75596,185
76337,76338,185
75467,75468,185
75269,75270,185
76301,76302,185
75764,75765,185
76679,76680,185
75321,75322,185
75413,75414,185
75515,75516,185
75577,75578,185
75585,75586,185
75623,75624,185
75752,75753,185
75783,75784,185
75829,75830,185
75846,75847,185
76338,76339,185
76363,76364,185
76408,76409,185
76412,76413,185
76432,76433,185
76443,76444,185
76447,76448,185
76577,76578,185
76585,76586,185
76666,76667,185
76769,76770,185
76775,76776,186
77232,77233,186
77511,77512,186
78055,78056,186
77117,77118,186
77141,77142,186
77774,77775,186
77502,77503,186
77293,77294,186
78455,78456,186
77450,77451,186
78609,78610,186
78430,78431,186
77840,77841,186
77409,77410,186
77353,77354,186
77551,77552,186
78313,78314,186
77664,77665,186
78680,78681,186
77690,77691,186
77817,77818,186
77796,77797,186
77411,77412,186
76848,76849,186
77199,77200,186
78533,78534,186
77276,77277,186
77185,77186,186
77833,77834,186
77592,77593,186
76782,76783,186
77588,77589,186
78387,78388,186
78276,78277,186
78629,78630,186
77674,77675,186
78644,78645,186
77037,77038,186
78040,78041,186
78232,78233,186
77278,77279,186
77378,77379,186
78024,78025,186
77257,77258,186
77932,77933,186
78004,78005,186
77838,77839,186
77953,77954,186
78601,78602,186
78233,78234,186
77596,77597,186
77684,77685,186
76801,76802,186
76900,76901,186
76916,76917,186
76942,76943,186
77023,77024,186
77132,77133,186
77187,77188,186
77287,77288,186
77290,77291,186
77400,77401,186
77422,77423,186
77524,77525,186
77569,77570,186
77606,77607,186
77608,77609,186
77630,77631,186
77712,77713,186
77759,77760,186
77792,77793,186
77890,77891,186
77917,77918,186
77921,77922,186
77965,77966,186
77969,77970,186
78013,78014,186
78115,78116,186
78121,78122,186
78389,78390,186
78397,78398,186
78409,78410,186
78470,78471,186
78628,78629,186
78658,78659,186
78702,78703,186
79718,79719,187
79157,79158,187
79661,79662,187
80022,80023,187
78889,78890,187
79349,79350,187
79898,79899,187
79972,79973,187
78911,78912,187
78933,78934,187
79322,79323,187
79622,79623,187
79873,79874,187
79562,79563,187
79309,79310,187
79328,79329,187
79033,79034,187
79406,79407,187
79694,79695,187
79570,79571,187
79876,79877,187
79238,79239,187
79938,79939,187
79127,79128,187
79636,79637,187
79623,79624,187
78876,78877,187
79300,79301,187
79258,79259,187
78931,78932,187
79794,79795,187
78711,78712,187
79068,79069,187
79398,79399,187
79087,79088,187
78961,78962,187
79990,79991,187
79645,79646,187
79726,79727,187
79048,79049,187
79444,79445,187
79797,79798,187
79918,79919,187
79907,79908,187
79746,79747,187
78722,78723,187
79105,79106,187
79195,79196,187
79267,79268,187
79350,79351,187
79422,79423,187
79442,79443,187
79476,79477,187
79510,79511,187
79575,79576,187
79591,79592,187
79871,79872,187
80006,80007,187
80008,80009,187
82102,82103,188
80821,80822,188
81828,81829,188
80819,80820,188
81872,81873,188
80987,80988,188
81274,81275,188
80037,80038,188
80740,80741,188
81779,81780,188
81135,81136,188
80600,80601,188
81601,81602,188
82484,82485,188
80660,80661,188
80120,80121,188
81707,81708,188
81416,81417,188
80828,80829,188
82504,82505,188
82072,82073,188
80138,80139,188
80205,80206,188
81796,81797,188
82493,82494,188
82103,82104,188
81301,81302,188
82332,82333,188
80882,80883,188
80055,80056,188
80934,80935,188
81510,81511,188
80217,80218,188
81627,81628,188
82514,82515,188
81119,81120,188
81461,81462,188
80077,80078,188
82526,82527,188
80336,80337,188
81640,81641,188
81097,81098,188
81595,81596,188
80597,80598,188
81314,81315,188
81263,81264,188
81020,81021,188
80451,80452,188
82018,82019,188
80997,80998,188
81543,81544,188
81739,81740,188
81102,81103,188
81723,81724,188
80471,80472,188
80170,80171,188
80194,80195,188
80200,80201,188
80241,80242,188
80378,80379,188
80429,80430,188
80499,80500,188
80556,80557,188
80689,80690,188
80724,80725,188
80728,80729,188
80794,80795,188
80832,80833,188
80860,80861,188
80924,80925,188
80963,80964,188
81042,81043,188
81056,81057,188
81103,81104,188
81151,81152,188
81481,81482,188
81491,81492,188
81625,81626,188
81762,81763,188
81982,81983,188
82039,82040,188
82121,82122,188
82217,82218,188
82273,82274,188
82279,82280,188
82398,82399,188
82508,82509,188
82523,82524,188
82982,82983,189
83564,83565,189
83790,83791,189
83880,83881,189
83281,83282,189
83500,83501,189
83980,83981,189
84303,84304,189
84028,84029,189
82546,82547,189
83024,83025,189
84096,84097,189
84056,84057,189
82628,82629,189
82747,82748,189
83591,83592,189
82708,82709,189
83726,83727,189
82773,82774,189
83080,83081,189
83413,83414,189
83969,83970,189
83619,83620,189
83395,83396,189
82931,82932,189
82947,82948,189
82594,82595,189
83321,83322,189
82665,82666,189
82617,82618,189
83346,83347,189
